"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV4699","ASV4699",3.96003419157557,-5.52009586057526,2.54076212272227,-2.17261419760966,0.0298093664172654,0.0478896178696618,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified","Unclassified"
"ASV4764","ASV4764",3.45872274664242,5.14117777803383,2.34928778919442,2.1883984591759,0.0286405904270106,0.0465720905204433,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","Unclassified"
"ASV4775","ASV4775",3.21796317208348,5.03822915253987,2.14890228836355,2.34455944312695,0.0190495736812575,0.0338618847756192,"Bacteria","Gemmatimonadota","Longimicrobia","Longimicrobiales","Longimicrobiaceae","YC-ZSS-LKJ147","Unclassified"
"ASV4804","ASV4804",3.03118172297566,4.95364837138605,1.97083642541951,2.51347514562586,0.0119548201363206,0.0226729347412976,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Unclassified"
"ASV4808","ASV4808",3.95213049471274,-5.51688353734453,2.13771051852631,-2.58074397329894,0.00985876669416498,0.0192040559563422,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Unclassified","Unclassified"
"ASV4842","ASV4842",3.76364158252587,-5.44699410354752,2.13619884233895,-2.54985350407902,0.0107768192863727,0.020905240731864,"Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","Unclassified"
"ASV4844","ASV4844",3.95530515262255,-5.51786629708374,2.32972034667776,-2.36846723039199,0.017861962642501,0.0322411873952479,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Unclassified"
"ASV4845","ASV4845",3.90953355732018,-5.50120583670897,2.54237163948217,-2.1638086860619,0.0304790352381493,0.0487977704583383,"Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","Unclassified"
"ASV4865","ASV4865",3.47158038063413,5.14624362881015,2.1536843755167,2.3895068782191,0.0168710079509791,0.0306298882216805,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Luteibacter","Unclassified"
"ASV4898","ASV4898",3.26878690074485,5.06004948915345,1.81347967268211,2.79024329049672,0.00526684482328979,0.0113993053467036,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","A21b","Unclassified","Unclassified"
"ASV4907","ASV4907",3.78122513104385,-5.4532819237256,1.960307154934,-2.78185074721578,0.00540498906687897,0.0116176201782341,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Neo-b11","Unclassified"
"ASV4909","ASV4909",3.89121745707157,-5.49417414674153,2.32969925759214,-2.35831905291502,0.0183579072106918,0.0330725303314005,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","Unclassified"
"ASV4944","ASV4944",3.58175134602206,-5.37564541068956,2.34143104078441,-2.29588030441787,0.0216827261795248,0.0378234122721188,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Unclassified"
"ASV4976","ASV4976",3.2617895076903,5.05652867320913,2.15334382564403,2.34822168805152,0.018863290419525,0.033641296495392,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified","Unclassified"
"ASV4978","ASV4978",2.87262295049818,-5.0573712640004,2.15041755617508,-2.35180895425532,0.0186823675589529,0.0334636277157489,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","Unclassified"
"ASV4980","ASV4980",3.68709413682273,-5.41694181399965,1.96082862289358,-2.76257789730032,0.0057346875760203,0.0121862110990431,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium","Unclassified"
"ASV4981","ASV4981",3.61415960503367,-5.38867920270949,1.8057333549677,-2.984205385521,0.00284315855825252,0.0067300082328256,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Unclassified"
"ASV5007","ASV5007",3.38804664401525,5.11093536991301,2.34911815083636,2.17568255053214,0.0295790058598487,0.0476833973775148,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","Unclassified"
"ASV5014","ASV5014",3.62505774644227,-5.3927852823755,1.64701356542427,-3.2742810354366,0.00105931200883858,0.00285434215638062,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified","Unclassified"
"ASV5017","ASV5017",2.98589592667378,-5.11260873456305,2.34383989348362,-2.18129606411138,0.0291615253570172,0.0471730557245866,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","Unclassified"
"ASV5018","ASV5018",3.65458551601226,-5.40411011962358,2.13878678981215,-2.52671755098049,0.0115134055989188,0.0220208270050227,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","Unclassified","Unclassified"
"ASV5047","ASV5047",3.0828645446154,4.97591036692479,2.15851277209646,2.30524944362128,0.0211526071944589,0.0371063559602609,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI 0001001-H03","Unclassified"
"ASV5049","ASV5049",3.15326510980806,5.00810582385122,1.97774452929176,2.53223090731776,0.0113339326671148,0.0218049939171858,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","Unclassified"
"ASV5129","ASV5129",2.95908612167562,4.91686040345224,2.15646617783104,2.28005449563674,0.0226044565869255,0.0390668519570708,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Unclassified","Unclassified"
"ASV5130","ASV5130",3.24904485558066,5.05014815181386,1.98163645671701,2.54847357833761,0.0108195482360887,0.020944674121621,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","Unclassified"
"ASV5132","ASV5132",3.63604454272502,-5.3957383628754,1.53967020258726,-3.50447670793941,0.000457505587066149,0.00139338020816563,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","Unclassified","Unclassified"
"ASV5133","ASV5133",3.51246963887953,-5.34694203397332,2.14090405914931,-2.49751594945265,0.0125066838873068,0.0234814245675338,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","Unclassified"
"ASV5174","ASV5174",3.42750963255024,-5.31203224351272,1.80193201435552,-2.94796485172201,0.00319873431460213,0.00748092070552016,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Ammoniphilus","Unclassified"
"ASV5215","ASV5215",3.44704358002132,-5.31961332983171,2.33576495872386,-2.27746088490773,0.0227587178694819,0.0391885841767322,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","Unclassified"
"ASV5216","ASV5216",3.48099180174045,-5.3336582065097,2.33575657376093,-2.28348204878288,0.0224019890829393,0.0387886292454596,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","Unclassified"
"ASV5254","ASV5254",3.42768751231775,-5.31141811761623,1.97180886504972,-2.69367797851051,0.00706684045001608,0.0145539555523459,"Bacteria","Myxococcota","Polyangia","Polyangiales","Phaselicystidaceae","Phaselicystis","Unclassified"
"ASV5255","ASV5255",3.51934688715136,-5.34860777231099,1.6553549397254,-3.231094216687,0.00123317283991035,0.00328494759349337,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Unclassified"
"ASV5289","ASV5289",2.83201199271528,4.85377408909049,2.15930283489315,2.24784315134318,0.0245861932111276,0.041720672690389,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Porphyrobacter","Porphyrobacter_tepidarius"
"ASV5290","ASV5290",2.72475110585933,4.79865645957454,2.15868300297742,2.22295559512715,0.026218794369372,0.0436202361839196,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Unclassified"
"ASV5336","ASV5336",3.28402277962378,-5.25035541734841,1.3991030231414,-3.75265818921597,0.000174969352409435,0.000597066950740224,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","Unclassified","Unclassified"
"ASV5461","ASV5461",2.70759050203862,4.78870495573616,2.16374791612359,2.21315289089463,0.0268871066816911,0.044415980119048,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","Unclassified"
"ASV5466","ASV5466",3.23943492828265,-5.22972021631327,2.3381985393711,-2.23664506168064,0.025309547299794,0.0425619185706968,"Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","Lihuaxuella","Lihuaxuella_thermophila"
"ASV5469","ASV5469",2.71684068031233,4.79333035545521,2.164938148714,2.21407265528694,0.0268237813412373,0.044415980119048,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","Unclassified","Unclassified"
"ASV5512","ASV5512",2.84922425787474,4.86085682469413,2.16511363872485,2.24508161500334,0.0247628936322139,0.0419443941052899,"Bacteria","Abditibacteriota","Abditibacteria","Abditibacteriales","Abditibacteriaceae","Abditibacterium","Unclassified"
"ASV5550","ASV5550",2.71568335038079,4.79235294170304,1.67972838473042,2.85305230611564,0.00433014935823511,0.00967127144643366,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Unclassified","Unclassified"
"ASV5596","ASV5596",2.59039233329167,4.72485170509414,2.16779336170266,2.17956738338893,0.02928954473875,0.0472983149062716,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Tellurimicrobium","Tellurimicrobium_multivorans"
"ASV5597","ASV5597",2.75114917566295,4.81020490079656,2.16573638889874,2.22104819656399,0.026347697167247,0.0437568327733143,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified","Unclassified"
"ASV5601","ASV5601",3.18999598588371,-5.20681226932691,1.97506994178576,-2.63626728308121,0.00838236756007005,0.0167826845153437,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium","Unclassified"
"ASV5744","ASV5744",2.50767925270919,4.67793026130373,1.99166517246938,2.34875335772618,0.0188363794427438,0.033641296495392,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","Unclassified"
"ASV5756","ASV5756",2.95894282620224,-5.09907795228026,2.34493391918559,-2.17450816441395,0.0296669929228364,0.0477429232062857,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Unclassified","Unclassified"
"ASV5811","ASV5811",2.88800453534864,-5.06427921870753,2.34806382044895,-2.15678942565507,0.0310220754141215,0.0495822914738522,"Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","Shimazuella","Unclassified"
"ASV5861","ASV5861",2.79560906320993,-5.0177811230562,2.15202699744333,-2.33165342675416,0.0197189307572402,0.0349851997305875,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"ASV6032","ASV6032",2.58033078707061,4.71707061555802,2.17392404737933,2.16984149986494,0.0300188553041073,0.0481434471858324,"Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Unclassified"
"ASV6093","ASV6093",2.60492812086419,-4.91604210513295,2.15735801569424,-2.27873263008271,0.0226829638200252,0.0391302051138811,"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","Unclassified","Unclassified"
"ASV6222","ASV6222",2.44439983957878,-4.82371151458392,2.16687756253313,-2.22611170930438,0.0260066998205215,0.0433444997008691,"Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Unclassified","Unclassified"
"ASV6291","ASV6291",2.46982241755569,-4.83945728997214,1.83333324826519,-2.63970409883284,0.00829784419588915,0.0166491079896059,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","Unclassified","Unclassified"
"ASV6517","ASV6517",2.37122801187798,-4.78017301004399,2.16842611596443,-2.20444357077758,0.0274931643253,0.0450984362178167,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer","Unclassified"
"ASV6519","ASV6519",2.42404258128698,-4.81135157774899,2.17852131045986,-2.20854005634371,0.0272066487218998,0.0447855925263668,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Unclassified","Unclassified"
"ASV7144","ASV7144",2.02446431616247,-4.55218296215639,1.84367526068335,-2.46908067772692,0.0135460674224022,0.0253311460798921,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","Litorilinea","Unclassified"
"ASV7230","ASV7230",1.85192607634891,-4.42345606660848,2.0189734921564,-2.19094311232582,0.0284559093870067,0.046464619724248,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Unclassified","Unclassified"
